ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,WINDOWwidth,NightsperWINDOW,OBSperiod,NumofWINDOW,dataLOSSfrac
1454.0,64068.0,2171.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1455.0,31660.0,52222.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1456.0,44850.0,82881.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1457.0,19198.0,16523.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1458.0,32902.0,92065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1459.0,9752.0,64830.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1460.0,5886.0,1412.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1461.0,76210.0,56139.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1462.0,45137.0,29930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1463.0,47670.0,84533.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1464.0,69417.0,39586.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1465.0,10644.0,48695.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1466.0,61779.0,44681.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1467.0,6507.0,78654.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1468.0,80722.0,79561.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1469.0,36761.0,17031.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1470.0,42121.0,3343.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1471.0,80522.0,39948.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1472.0,28591.0,72971.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1473.0,5755.0,45493.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1474.0,85260.0,13298.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1475.0,85291.0,53581.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1476.0,79780.0,45327.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1477.0,3907.0,57889.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1478.0,21289.0,44460.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1479.0,43967.0,62828.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1480.0,32220.0,5549.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1481.0,28949.0,28847.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1482.0,35971.0,26099.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1483.0,14923.0,92180.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1484.0,57958.0,3082.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1485.0,9675.0,11216.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1486.0,22806.0,44489.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1487.0,74157.0,28957.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1488.0,61248.0,21496.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1489.0,59104.0,61450.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1490.0,84262.0,78557.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1491.0,74646.0,18892.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1492.0,8069.0,62094.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1493.0,78731.0,48746.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1494.0,96005.0,92364.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1495.0,76998.0,57766.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1496.0,18471.0,56954.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1497.0,53663.0,90435.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1498.0,95358.0,68383.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1499.0,60051.0,28173.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,180.0,40,12,6,0.2
1500.0,24411.0,22633.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1501.0,71294.0,14963.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1502.0,46272.0,31962.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1503.0,49208.0,96074.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1504.0,43313.0,77437.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1505.0,73752.0,9499.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1506.0,10616.0,7479.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1507.0,85456.0,25942.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1508.0,28910.0,43992.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1509.0,24503.0,39883.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1510.0,70156.0,72.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1511.0,17004.0,32517.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1512.0,77256.0,72580.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1513.0,20445.0,88701.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1514.0,62284.0,47657.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1515.0,34579.0,7391.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1516.0,89982.0,79554.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1517.0,9898.0,24859.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1518.0,32157.0,66122.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1519.0,26514.0,28961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1520.0,67261.0,14840.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1521.0,80655.0,15281.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1522.0,68322.0,69908.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1523.0,28498.0,27596.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1524.0,79592.0,1288.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1525.0,44372.0,82754.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1526.0,33949.0,20982.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1527.0,31245.0,70457.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1528.0,23492.0,694.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1529.0,19692.0,28737.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1530.0,87148.0,2217.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1531.0,95714.0,96660.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1532.0,34428.0,39214.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1533.0,33505.0,43855.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1534.0,2144.0,57930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1535.0,92425.0,28324.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1536.0,76310.0,59.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1537.0,65640.0,84511.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1538.0,73690.0,23605.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1539.0,6976.0,33993.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1540.0,20791.0,58488.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1541.0,51879.0,66065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1542.0,74112.0,95896.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1543.0,8424.0,76922.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1544.0,30990.0,29725.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1545.0,9078.0,72961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1546.0,44776.0,34265.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1547.0,75636.0,87945.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1548.0,63095.0,31008.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1549.0,84305.0,60504.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1550.0,28117.0,68903.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1551.0,14165.0,8215.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1552.0,28556.0,18858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1553.0,21738.0,41257.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1554.0,64068.0,2171.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1555.0,31660.0,52222.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1556.0,44850.0,82881.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1557.0,19198.0,16523.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1558.0,32902.0,92065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1559.0,9752.0,64830.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1560.0,5886.0,1412.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1561.0,76210.0,56139.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1562.0,45137.0,29930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1563.0,47670.0,84533.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1564.0,69417.0,39586.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1565.0,10644.0,48695.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1566.0,61779.0,44681.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1567.0,6507.0,78654.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1568.0,80722.0,79561.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1569.0,36761.0,17031.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1570.0,42121.0,3343.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1571.0,80522.0,39948.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1572.0,28591.0,72971.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1573.0,5755.0,45493.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1574.0,85260.0,13298.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1575.0,85291.0,53581.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1576.0,79780.0,45327.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1577.0,3907.0,57889.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1578.0,21289.0,44460.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1579.0,43967.0,62828.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1580.0,32220.0,5549.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1581.0,28949.0,28847.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1582.0,35971.0,26099.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1583.0,14923.0,92180.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1584.0,57958.0,3082.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1585.0,9675.0,11216.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1586.0,22806.0,44489.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1587.0,74157.0,28957.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1588.0,61248.0,21496.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1589.0,59104.0,61450.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1590.0,84262.0,78557.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1591.0,74646.0,18892.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1592.0,8069.0,62094.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1593.0,78731.0,48746.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1594.0,96005.0,92364.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1595.0,76998.0,57766.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1596.0,18471.0,56954.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1597.0,53663.0,90435.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1598.0,95358.0,68383.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1599.0,60051.0,28173.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,210.0,40,12,6,0.2
1600.0,24411.0,22633.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1601.0,71294.0,14963.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1602.0,46272.0,31962.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1603.0,49208.0,96074.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1604.0,43313.0,77437.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1605.0,73752.0,9499.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1606.0,10616.0,7479.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1607.0,85456.0,25942.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1608.0,28910.0,43992.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1609.0,24503.0,39883.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1610.0,70156.0,72.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1611.0,17004.0,32517.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1612.0,77256.0,72580.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1613.0,20445.0,88701.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1614.0,62284.0,47657.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1615.0,34579.0,7391.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1616.0,89982.0,79554.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1617.0,9898.0,24859.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1618.0,32157.0,66122.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1619.0,26514.0,28961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1620.0,67261.0,14840.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1621.0,80655.0,15281.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1622.0,68322.0,69908.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1623.0,28498.0,27596.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1624.0,79592.0,1288.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1625.0,44372.0,82754.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1626.0,33949.0,20982.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1627.0,31245.0,70457.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1628.0,23492.0,694.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1629.0,19692.0,28737.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1630.0,87148.0,2217.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1631.0,95714.0,96660.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1632.0,34428.0,39214.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1633.0,33505.0,43855.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1634.0,2144.0,57930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1635.0,92425.0,28324.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1636.0,76310.0,59.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1637.0,65640.0,84511.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1638.0,73690.0,23605.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1639.0,6976.0,33993.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1640.0,20791.0,58488.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1641.0,51879.0,66065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1642.0,74112.0,95896.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1643.0,8424.0,76922.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1644.0,30990.0,29725.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1645.0,9078.0,72961.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1646.0,44776.0,34265.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1647.0,75636.0,87945.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1648.0,63095.0,31008.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1649.0,84305.0,60504.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1650.0,28117.0,68903.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1651.0,14165.0,8215.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1652.0,28556.0,18858.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1653.0,21738.0,41257.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1654.0,64068.0,2171.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1655.0,31660.0,52222.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1656.0,44850.0,82881.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1657.0,19198.0,16523.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1658.0,32902.0,92065.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1659.0,9752.0,64830.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1660.0,5886.0,1412.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1661.0,76210.0,56139.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1662.0,45137.0,29930.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1663.0,47670.0,84533.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1664.0,69417.0,39586.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1665.0,10644.0,48695.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1666.0,61779.0,44681.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1667.0,6507.0,78654.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1668.0,80722.0,79561.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1669.0,36761.0,17031.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1670.0,42121.0,3343.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1671.0,80522.0,39948.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1672.0,28591.0,72971.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1673.0,5755.0,45493.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1674.0,85260.0,13298.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1675.0,85291.0,53581.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1676.0,79780.0,45327.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1677.0,3907.0,57889.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1678.0,21289.0,44460.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1679.0,43967.0,62828.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1680.0,32220.0,5549.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
1681.0,28949.0,28847.0,0.15,0.015,0.0027397260273972603,-1.0,-3.0,10.0,240.0,40,12,6,0.2
